"time_day","shoot_C","root_C","seed_C","litter_C","soil_water_mm","mineral_N","cumulative_net_C_gain","cumulative_litter_CO2_C","cumulative_rain_mm","cumulative_irrigation_mm","cumulative_ET_mm","cumulative_drainage_mm","cumulative_N_input","cumulative_N_leaching","temperature_C","rain_rate_mm_day","light_umol_m2_s","net_gain_gC_m2_day","carbon_residual","water_residual","nitrogen_residual"
12.833333333333334,6.203788340500363,2.9609139450018502,0,0.38623139133168594,72.98560706927736,3.9481199828249727,1.5629821388332619,0.012048461999369077,0,0,7.014392930722602,0,0.025666666666666706,0,26.314738658874838,0,450,0.1267663953333187,6.439293542825908e-15,-3.375077994860476e-14,2.42861286636753e-16
13.75,6.260129767389831,2.9905472639733404,0,0.41493790238391665,72.4793057230792,3.9442192533126468,1.6794849076801448,0.013869973933064075,0,0,7.520694276920773,0,0.02750000000000005,0,26.40694833742246,0,450,0.12740617143338803,7.105427357601002e-15,-3.375077994860476e-14,6.973588373426765e-16
14.666666666666666,6.316657668511675,3.020289535797953,0,0.4437959569197386,71.97235500976713,3.940296175271866,1.7965664316801946,0.01582327045083607,0,0,8.02764499023284,0,0.029333333333333392,0,26.498807695088523,0,450,0.12803059653595322,6.661338147750939e-15,-3.197442310920451e-14,2.636779683484747e-16
15.583333333333334,6.373361732631848,3.0501359470137963,0,0.47280579373924997,71.46476738272236,3.936351492997423,1.9142125196348014,0.017909046249915506,0,0,8.53523261727762,0,0.03116666666666674,0,26.59029385949719,0,450,0.12863941531071252,7.549516567451064e-15,-2.3092638912203256e-14,7.147060721024445e-16
16.5,6.4302315332834405,3.080081624462893,0,0.5019676001102655,70.9565558762501,3.9323859621071717,2.0324087548845613,0.020127997027969687,0,0,9.043444123749863,0,0.033000000000000064,0,26.681384051195298,0,450,0.12923238923515853,7.993605777301127e-15,-3.019806626980426e-14,1.186550857568136e-15
17.416666666666668,6.487256539744608,3.1101216404150978,0,0.5312815114611938,70.44773411050521,3.92840034875229,2.1511405108673407,0.02248081924644793,0,0,9.552265889494759,0,0.0348333333333334,0,26.772055589324268,0,450,0.12980929691007836,5.773159728050814e-15,-3.197442310920451e-14,1.6514567491299204e-15
18.333333333333332,6.54442612815749,3.140251017764215,0,0.5607476111290773,69.93831629608216,3.9243954288141287,2.270392966943396,0.024968209892619726,0,0,10.061683703917808,0,0.03666666666666672,0,26.86228589726752,0,450,0.13036993433127275,4.884981308350689e-15,-2.842170943040401e-14,3.469446951953614e-16
19.25,6.601729592760116,3.170464735283144,0,0.5903659301631643,69.42831723826919,3.9203719870896796,2.390151124446978,0.02759086624055961,0,0,10.571682761730775,0,0.038500000000000055,0,26.95205250827188,0,450,0.130914115116563,7.549516567451064e-15,-3.730349362740526e-14,8.118505867571457e-16
20.166666666666668,6.659156157202792,3.2007577329247074,0,0.6201364471842394,68.91775234096653,3.916330816467747,2.5103998229230644,0.03034948561133329,0,0,11.082247659033436,0,0.04033333333333339,0,27.041333071041667,0,450,0.13144167068732684,7.105427357601002e-15,-3.375077994860476e-14,3.885780586188048e-16
21.083333333333332,6.7166949859202045,3.231124917154635,0,0.6500590882998019,68.40663761026978,3.912272717097935,2.6311237565072743,0.03324476513264097,0,0,11.59336238973018,0,0.04216666666666671,0,27.130105355304007,0,450,0.13195245040398107,7.993605777301127e-15,-3.730349362740526e-14,-2.7755575615628914e-17
22,6.774335195530289,3.261561166303073,0,0.6801337270750331,67.89498965772049,3.9081984955545805,2.752307490406561,0.03627740149817351,0,0,12.105010342279476,0,0.044000000000000046,0,27.21834725734404,0,450,0.13244632165500514,7.549516567451064e-15,-3.730349362740526e-14,-4.510281037539698e-16
22.916666666666668,6.8320658662307725,3.2920613359209345,0,0.7103601845593629,67.38282570322642,3.9041089639977806,2.8739354774379997,0.039448090726936634,0,0,12.617174296773547,0,0.04583333333333338,0,27.30603680550858,0,450,0.13292316989927994,7.105427357601002e-15,-3.730349362740526e-14,1.3877787807814457e-17
23.833333333333332,6.889876053164388,3.3226202641274036,0,0.7407382293682965,66.87016357765526,3.9000049393336633,2.995992074582879,0.0427575279227975,0,0,13.129836422344704,0,0.047666666666666704,0,27.39315216567693,0,450,0.1333828986616933,5.773159728050814e-15,-3.375077994860476e-14,4.85722573273506e-16
24.75,6.9477547977238485,3.353232776934961,0,0.7712675778200276,66.3570217251059,3.8958872423760593,3.1184615595133365,0.04620640703450595,0,0,13.64297827489407,0,0.04950000000000004,0,27.479671646697426,0,450,0.13382542948214074,5.773159728050814e-15,-3.552713678800501e-14,9.506284648352903e-16
25.666666666666668,7.005691138767943,3.3838936935383854,0,0.8019478941262248,65.84341920486239,3.8917566970117066,3.241328147048985,0.04979542061644013,0,0,14.15658079513758,0,0.05133333333333337,0,27.565573705788392,0,450,0.13425070181822468,7.549516567451064e-15,-3.375077994860476e-14,5.273559366969494e-16
26.583333333333332,7.063674123720449,3.414597831554351,0,0.8327787906362406,65.32937569303638,3.8876141293711153,3.3645760055013567,0.05352525959032363,0,0,14.670624306963589,0,0.053166666666666695,0,27.65083695390215,0,450,0.13465867290212635,5.773159728050814e-15,-2.842170943040401e-14,1.1102230246251565e-16
27.5,7.121692819524031,3.4453400121984337,0,0.8637598281338661,64.81491148390444,3.883460367007184,3.4881892728644806,0.05739661300815727,0,0,15.185088516095536,0,0.05500000000000003,0,27.735440161050754,0,450,0.13504931755229066,6.217248937900877e-15,-2.4868995751603507e-14,5.759281940243e-16
28.416666666666668,7.1797363234218174,3.4761150653865815,0,0.8948905161856111,64.30004749094738,3.8792962380836338,3.6121520728106074,0.0614101678166042,0,0,15.699952509052599,0,0.05683333333333336,0,27.81936226159212,0,450,0.1354226279407279,7.105427357601002e-15,-2.3092638912203256e-14,1.5265566588595902e-16
29.333333333333332,7.237793773540035,3.506917834748414,0,0.9261703135393786,63.78480524759931,3.875122570575276,3.736448530450884,0.06556660862306267,0,0,16.21519475240066,0,0.058666666666666686,0,27.90258235947522,0,450,0.13577861331688645,5.773159728050814e-15,-3.197442310920451e-14,6.245004513516506e-16
30.25,7.295854359245811,3.537743182540028,0,0.957598628572268,63.26920690771468,3.8709401914820956,3.861062787821754,0.06986661746365498,0,0,16.730793092285296,0,0.06050000000000002,0,27.985079733443083,0,450,0.13611729968920663,6.217248937900877e-15,-2.1316282072803006e-14,2.0122792321330962e-16
31.166666666666668,7.353907331255059,3.5685859944443834,0,0.989174819786127,62.753275245762,3.866749926059056,3.9859790190589175,0.07431087357335495,0,0,17.24672475423798,0,0.06233333333333335,0,28.06683384219223,0,450,0.13643872946559807,6.217248937900877e-15,-2.1316282072803006e-14,6.661338147750939e-16
32.083333333333336,7.411942011466333,3.5994411842477576,0,1.020898196349364,62.23703365675367,3.8625525970634955,4.111181445221917,0.07890005315847048,0,0,17.762966343246326,0,0.06416666666666668,0,28.14782432948734,0,450,0.13674296105422143,7.993605777301127e-15,-7.105427357601002e-15,1.1379786002407855e-15
33,7.469947802497433,3.6303036983812005,0,1.0527680186834107,61.720506155921335,3.8583490240218987,4.236654348733728,0.08363482917168964,0,0,18.279493844078665,0,0.06599999999999998,0,28.228031029229797,0,450,0.13703006842607574,7.105427357601002e-15,0,7.494005416219807e-16
33.916666666666664,7.527914196902728,3.6611685203164135,0,1.0847834990921443,61.203717378146976,3.8541400225177695,4.362382087401171,0.08851587108989269,0,0,18.796282621853027,0,0.06783333333333327,0,28.307433970478947,0,450,0.13730014064100693,8.881784197001252e-15,3.552713678800501e-15,3.608224830031759e-16
34.833333333333336,7.585830786050115,3.692030674805994,0,1.116943802432453,60.686692577159874,3.849926403502239,4.488349107983479,0.09354384469492226,0,0,19.313307422840126,0,0.06966666666666659,0,28.386013382424704,0,450,0.13755328133885728,3.552713678800501e-15,0,-4.163336342344337e-17
35.75,7.643687268637917,3.7228852319585344,0,1.1492480468240625,60.16945762451014,3.8457089726289744,4.614539959278004,0.09871941185749789,0,0,19.830542375489863,0,0.07149999999999988,0,28.463749699310362,0,450,0.13778960819756952,7.993605777301127e-15,0,-4.3021142204224816e-16
36.666666666666664,7.701473458833025,3.753727311139618,0,1.1816953043966483,59.6520390083293,3.8414885296148693,4.740939304693735,0.10404323032445104,0,0,20.347960991670696,0,0.07333333333333318,0,28.540623565304347,0,450,0.1380092523601413,7.993605777301127e-15,-7.105427357601002e-15,6.938893903907228e-17
37.583333333333336,7.75917929401308,3.7845520846903686,0,1.2142846020721685,59.13446383188906,3.8372658676278864,4.867531934285056,0.10951595350944725,0,0,20.865536168110932,0,0.07516666666666649,0,28.616615839319675,0,450,0.1382123578324015,8.881784197001252e-15,-1.0658141036401503e-14,5.551115123125783e-16
38.5,7.816794842096609,3.8153547814557904,0,1.247014922380302,58.61675981196891,3.8330417727033654,4.994302776220047,0.11513823028735301,0,0,21.383240188031078,0,0.07699999999999979,0,28.691707599779967,0,450,0.138399080853637,7.993605777301127e-15,-1.0658141036401503e-14,1.6653345369377348e-16
39.416666666666664,7.874310308446519,3.8461306901157855,0,1.279885204304796,58.09895527704353,3.828817023189978,5.121236907659489,0.12091070479239582,0,0,21.90104472295646,0,0.07883333333333309,0,28.7658801493308,0,450,0.13856958924215435,7.105427357601002e-15,-1.0658141036401503e-14,-2.220446049250313e-16
40.333333333333336,7.931716042333602,3.8768751623123427,0,1.3128943441584702,57.581079165300764,3.8245923892264457,5.248319565024661,0.12683401622025373,0,0,22.41892083469923,0,0.0806666666666664,0,28.83911501949522,0,450,0.13872406171789947,7.993605777301127e-15,-7.105427357601002e-15,-6.245004513516506e-16
41.25,7.989002542948166,3.9075836155670602,0,1.3460411964845835,57.06316102250093,3.8203686322500094,5.375536153634004,0.13290879863420244,0,0,22.936838977499058,0,0.0824999999999997,0,28.911393975272276,0,450,0.13886268720428632,8.881784197001252e-15,-1.4210854715202004e-14,-1.249000902703301e-16
42.166666666666664,8.046160464949233,3.938251535983796,0,1.3793245749822158,56.545230999687774,3.81614650453757,5.502872256690673,0.13913568077543628,0,0,23.454769000312208,0,0.084333333333333,0,28.9826990196774,0,450,0.13898566411141067,7.993605777301127e-15,-1.7763568394002505e-14,-5.134781488891349e-16
43.083333333333336,8.103180623542185,3.9688744807318974,0,1.4127432534532844,56.02731985076136,3.811926748780298,5.630313643605027,0.1455152858776685,0,0,23.972680149238624,0,0.08616666666666631,0,29.05301239822356,0,450,0.13909319960282918,6.217248937900877e-15,-1.7763568394002505e-14,-9.159339953157541e-16
44,8.160053999077094,3.9994480803061045,0,1.446295966768781,55.509458929922694,3.8077100976924,5.757846277638079,0.15204823148610538,0,0,24.490541070077295,0,0.0879999999999996,0,29.122316603342,0,450,0.13918550884808842,6.217248937900877e-15,-1.0658141036401503e-14,-4.163336342344337e-16
